dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,GCN,density_control,0,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.6980000138282776,105,0
CiteSeer,GCN,inductive,0,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6800000071525574,106,0
CiteSeer,GraphSAGE,transductive,0,0.6819999814033508,0.6819999814033508,0.6819999814033508,0.7080000042915344,141,0
CiteSeer,GraphSAGE,density_control,0,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.671999990940094,105,0
CiteSeer,GraphSAGE,inductive,0,0.6840000152587891,0.6840000152587891,0.6840000152587891,0.6520000100135803,106,0
CiteSeer,MLP,transductive,0,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,173,0
CiteSeer,MLP,density_control,0,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,173,0
CiteSeer,MLP,inductive,0,0.5440000295639038,0.5440000295639038,0.5440000295639038,0.5419999957084656,173,0
CiteSeer,LabelProp,transductive,0,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,0,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,0,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,1,0.6759999990463257,0.6759999990463257,0.6759999990463257,0.6919999718666077,180,0
CiteSeer,GCN,density_control,1,0.6620000004768372,0.6620000004768372,0.6620000004768372,0.6819999814033508,191,0
CiteSeer,GCN,inductive,1,0.6840000152587891,0.6840000152587891,0.6840000152587891,0.6759999990463257,191,0
CiteSeer,GraphSAGE,transductive,1,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.7080000042915344,105,0
