dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
PubMed,GraphSAGE,inductive,1,0.777999997138977,0.7777777910232544,0.7368420958518982,0.8080000281333923,186,0
PubMed,MLP,transductive,1,0.7260000109672546,0.7257257103919983,0.6842105388641357,0.7239999771118164,231,0
PubMed,MLP,inductive,1,0.7260000109672546,0.7257257103919983,0.6842105388641357,0.7239999771118164,231,0
PubMed,LabelProp,transductive,1,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,1,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,2,0.7850000262260437,0.7857857942581177,0.7894737124443054,0.8100000023841858,255,0
PubMed,GCN,inductive,2,0.7900000214576721,0.7897897958755493,0.7894737124443054,0.8019999861717224,184,0
PubMed,GraphSAGE,transductive,2,0.7630000114440918,0.7627627849578857,0.7368420958518982,0.8119999766349792,300,0
PubMed,GraphSAGE,inductive,2,0.7739999890327454,0.7737737894058228,0.7368420958518982,0.8040000200271606,183,0
PubMed,MLP,transductive,2,0.7289999723434448,0.728728711605072,0.6842105388641357,0.7239999771118164,157,0
PubMed,MLP,inductive,2,0.7289999723434448,0.728728711605072,0.6842105388641357,0.7239999771118164,157,0
PubMed,LabelProp,transductive,2,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,2,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,3,0.7739999890327454,0.7747747898101807,0.7894737124443054,0.8059999942779541,222,0
PubMed,GCN,inductive,3,0.7850000262260437,0.7857857942581177,0.7894737124443054,0.800000011920929,197,0
PubMed,GraphSAGE,transductive,3,0.7689999938011169,0.7687687873840332,0.7894737124443054,0.8059999942779541,163,0
PubMed,GraphSAGE,inductive,3,0.7680000066757202,0.7677677869796753,0.7368420958518982,0.8019999861717224,198,0
PubMed,MLP,transductive,3,0.7260000109672546,0.7257257103919983,0.6842105388641357,0.7260000109672546,222,0
PubMed,MLP,inductive,3,0.7260000109672546,0.7257257103919983,0.6842105388641357,0.7260000109672546,222,0
PubMed,LabelProp,transductive,3,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,3,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,4,0.7900000214576721,0.7897897958755493,0.7894737124443054,0.8019999861717224,228,0
PubMed,GCN,inductive,4,0.7860000133514404,0.7857857942581177,0.7894737124443054,0.800000011920929,155,0
PubMed,GraphSAGE,transductive,4,0.7599999904632568,0.759759783744812,0.7368420958518982,0.8059999942779541,254,0
PubMed,GraphSAGE,inductive,4,0.7760000228881836,0.7757757902145386,0.7368420958518982,0.8019999861717224,218,0
PubMed,MLP,transductive,4,0.7300000190734863,0.7297297120094299,0.6842105388641357,0.722000002861023,178,0
PubMed,MLP,inductive,4,0.7300000190734863,0.7297297120094299,0.6842105388641357,0.722000002861023,178,0
PubMed,LabelProp,transductive,4,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,4,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,5,0.7940000295639038,0.793793797492981,0.7894737124443054,0.8040000200271606,183,0
PubMed,GCN,inductive,5,0.781000018119812,0.781781792640686,0.7894737124443054,0.8140000104904175,274,0
PubMed,GraphSAGE,transductive,5,0.777999997138977,0.7777777910232544,0.7894737124443054,0.8019999861717224,219,0
PubMed,GraphSAGE,inductive,5,0.7649999856948853,0.7647647857666016,0.7368420958518982,0.7940000295639038,137,0
PubMed,MLP,transductive,5,0.7179999947547913,0.717717707157135,0.6842105388641357,0.7279999852180481,201,0
PubMed,MLP,inductive,5,0.7179999947547913,0.717717707157135,0.6842105388641357,0.7279999852180481,201,0
PubMed,LabelProp,transductive,5,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,5,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,6,0.7870000004768372,0.7867867946624756,0.7894737124443054,0.800000011920929,194,0
PubMed,GCN,inductive,6,0.7770000100135803,0.7777777910232544,0.7894737124443054,0.8019999861717224,164,0
PubMed,GraphSAGE,transductive,6,0.7799999713897705,0.7797797918319702,0.7368420958518982,0.8059999942779541,145,0
